subid,condition,trialnum,item,sentence.type,truth.value,rating
178,foil,7,horse,positive,TRUE,7
178,target,8,car,positive,TRUE,7
178,none,9,truck,negative,TRUE,7
178,target,10,bear,negative,TRUE,7
178,foil,11,airplane,positive,FALSE,7
178,foil,12,boat,negative,TRUE,7
178,target,13,bicycle,negative,FALSE,7
178,none,14,dog,positive,FALSE,1
178,none,15,plate,positive,TRUE,7
178,target,16,bus,positive,FALSE,1
178,target,17,pizza,negative,TRUE,7
178,none,18,spoon,negative,TRUE,7
178,target,19,banana,negative,TRUE,7
178,none,20,brush,negative,TRUE,7
178,target,21,cup,positive,TRUE,7
178,none,22,cow,positive,TRUE,7
178,none,23,cupcake,negative,FALSE,7
178,foil,24,orange,positive,TRUE,7
179,target,1,horse,negative,TRUE,7
179,foil,2,cookie,positive,TRUE,7
179,none,3,bear,negative,TRUE,3
179,target,4,bowl,negative,TRUE,7
179,target,5,brush,positive,TRUE,6
179,target,6,plate,negative,TRUE,7
179,none,7,orange,negative,TRUE,2
179,target,8,cup,positive,FALSE,1
179,none,9,bus,positive,TRUE,7
179,foil,10,cupcake,negative,FALSE,1
179,none,11,apple,positive,FALSE,1
179,foil,12,cat,positive,TRUE,7
179,foil,13,car,positive,FALSE,1
179,none,14,boat,negative,FALSE,1
179,foil,15,cow,positive,TRUE,7
179,target,16,truck,positive,TRUE,7
179,target,17,spoon,positive,TRUE,7
179,none,18,pizza,positive,TRUE,7
179,foil,19,bunny,negative,TRUE,6
179,none,20,banana,positive,TRUE,7
179,foil,21,dog,negative,TRUE,4
179,none,22,fork,negative,TRUE,4
179,target,23,bicycle,negative,FALSE,1
179,foil,24,airplane,negative,TRUE,5
180,foil,1,cupcake,negative,FALSE,2
180,none,2,brush,positive,TRUE,7
180,none,3,dog,positive,TRUE,7
180,foil,4,bowl,negative,TRUE,2
180,foil,5,pizza,negative,TRUE,7
180,foil,6,horse,negative,TRUE,7
180,foil,7,orange,positive,FALSE,2
180,target,8,truck,negative,TRUE,7
180,target,9,cookie,negative,TRUE,7
180,target,10,bicycle,negative,FALSE,2
180,target,11,banana,positive,TRUE,7
180,target,12,car,positive,FALSE,7
180,foil,13,fork,positive,TRUE,7
180,target,14,boat,positive,TRUE,7
180,none,15,cup,positive,FALSE,2
180,none,16,spoon,negative,TRUE,7
180,none,17,cow,negative,TRUE,7
180,target,18,plate,negative,TRUE,7
180,foil,19,cat,positive,TRUE,7
180,target,20,apple,positive,TRUE,7
180,none,21,airplane,positive,TRUE,7
180,none,22,bunny,negative,TRUE,7
180,none,23,bear,negative,FALSE,7
180,foil,24,bus,positive,TRUE,7
181,foil,1,horse,negative,TRUE,6
181,foil,2,orange,negative,TRUE,6
181,target,3,cup,negative,TRUE,6
181,foil,4,bear,positive,TRUE,6
181,none,5,bus,positive,FALSE,2
181,none,6,cow,negative,FALSE,2
181,none,7,truck,positive,TRUE,6
181,target,8,bowl,negative,FALSE,2
181,target,9,apple,negative,TRUE,6
181,none,10,pizza,negative,TRUE,6
181,target,11,dog,positive,FALSE,2
181,target,12,cat,positive,TRUE,7
181,none,13,airplane,positive,TRUE,6
181,target,14,boat,negative,TRUE,6
181,foil,15,fork,positive,FALSE,2
181,foil,16,cookie,positive,TRUE,6
181,none,17,car,positive,TRUE,6
181,none,18,banana,negative,TRUE,6
181,foil,19,spoon,positive,TRUE,6
181,foil,20,bicycle,negative,TRUE,5
181,target,21,cupcake,positive,TRUE,7
181,foil,22,plate,negative,FALSE,1
181,none,23,bunny,negative,TRUE,6
181,target,24,brush,positive,TRUE,7
182,none,1,fork,positive,TRUE,6
182,target,2,spoon,negative,TRUE,6
182,none,3,orange,positive,FALSE,1
182,none,4,bear,negative,TRUE,3
182,none,5,truck,negative,TRUE,3
182,foil,6,cookie,positive,TRUE,6
182,foil,7,airplane,positive,TRUE,7
182,target,8,bicycle,positive,FALSE,2
182,none,9,banana,positive,TRUE,6
182,none,10,cow,positive,TRUE,7
182,target,11,apple,positive,TRUE,6
182,target,12,cupcake,negative,TRUE,4
182,foil,13,boat,positive,TRUE,5
182,none,14,horse,negative,TRUE,3
182,target,15,dog,negative,TRUE,6
182,target,16,plate,positive,TRUE,7
182,foil,17,brush,negative,FALSE,5
182,foil,18,car,negative,TRUE,2
182,none,19,cat,negative,FALSE,1
182,target,20,cup,negative,FALSE,2
182,foil,21,bus,negative,TRUE,3
182,foil,22,pizza,negative,TRUE,5
182,target,23,bowl,positive,TRUE,7
182,foil,24,bunny,positive,FALSE,2
183,target,1,cookie,positive,TRUE,6
183,foil,2,banana,negative,FALSE,2
183,target,3,boat,negative,FALSE,2
183,target,4,bowl,negative,TRUE,7
183,none,5,cat,negative,TRUE,6
183,target,6,cupcake,negative,TRUE,7
183,none,7,bicycle,negative,FALSE,1
183,foil,8,car,positive,TRUE,7
183,none,9,horse,positive,TRUE,7
183,foil,10,brush,positive,FALSE,1
183,none,11,fork,negative,TRUE,6
183,foil,12,bus,positive,TRUE,6
183,target,13,orange,negative,TRUE,6
183,foil,14,bear,negative,TRUE,6
183,target,15,pizza,positive,TRUE,7
183,target,16,dog,positive,FALSE,1
183,foil,17,apple,positive,TRUE,7
183,none,18,truck,negative,TRUE,5
183,none,19,cow,positive,TRUE,6
183,foil,20,airplane,negative,TRUE,5
183,none,21,cup,positive,TRUE,7
183,none,22,bunny,positive,FALSE,1
183,target,23,plate,positive,TRUE,7
183,foil,24,spoon,negative,TRUE,7
184,none,1,pizza,negative,TRUE,7
184,foil,2,dog,negative,TRUE,7
184,foil,3,horse,positive,TRUE,7
184,target,4,cup,positive,TRUE,7
184,target,5,bunny,positive,FALSE,1
184,foil,6,cat,positive,TRUE,7
184,foil,7,brush,positive,FALSE,1
184,none,8,airplane,negative,TRUE,6
184,none,9,bowl,negative,TRUE,5
184,foil,10,apple,negative,FALSE,1
184,foil,11,plate,negative,TRUE,5
184,none,12,bicycle,negative,FALSE,1
184,target,13,bear,negative,FALSE,1
184,target,14,boat,positive,TRUE,7
184,target,15,banana,negative,TRUE,5
184,target,16,cupcake,positive,TRUE,7
184,none,17,truck,positive,TRUE,7
184,foil,18,bus,positive,TRUE,7
184,target,19,orange,negative,TRUE,5
184,none,20,cow,positive,TRUE,7
184,none,21,cookie,positive,FALSE,1
184,foil,22,fork,negative,TRUE,4
184,none,23,spoon,positive,TRUE,7
184,target,24,car,negative,TRUE,4
